"ahh","pdb","amh","rata.sekolah","kode","grup"
65.8,620.67,96.59,6.3,"Kab. Sukabumi2006","tidak baik"
66.12,621.82,96.59,6.39,"Kab. Sukabumi2007","tidak baik"
66.43,625.5,96.59,6.39,"Kab. Sukabumi2008","tidak baik"
66.74,626.15,97.33,6.54,"Kab. Sukabumi2009","baik"
67.06,626.99,97.33,6.88,"Kab. Sukabumi2010","baik"
67.38,629.72,97.35,6.9,"Kab. Sukabumi2011","baik"
67.7,632.14,97.56,6.93,"Kab. Sukabumi2012","baik"
64.3,598.33,96.51,5.98,"Kab. Cianjur2004","tidak baik"
64.5,603.05,97.09,6.1,"Kab. Cianjur2005","tidak baik"
64.6,603.88,97.09,6.4,"Kab. Cianjur2006","tidak baik"
64.96,608.41,97.09,6.4,"Kab. Cianjur2007","tidak baik"
65.29,612.1,97.21,6.42,"Kab. Cianjur2008","tidak baik"
65.64,613.26,97.45,6.63,"Kab. Cianjur2009","tidak baik"
66,614.83,97.55,6.82,"Kab. Cianjur2010","tidak baik"
66.35,617.59,97.64,6.85,"Kab. Cianjur2011","tidak baik"
66.7,620.4,97.67,6.87,"Kab. Cianjur2012","baik"
67.9,609.58,97.76,7.99,"Kab. Bandung2004","baik"
68.51,623.99,98.37,8.18,"Kab. Bandung2005","baik"
68.7,624.96,98.37,8.2,"Kab. Bandung2006","baik"
68.78,628.9,98.37,8.2,"Kab. Bandung2007","baik"
68.86,633.46,98.59,8.2,"Kab. Bandung2008","baik"
68.94,636.3,98.72,8.37,"Kab. Bandung2009","baik"
69.02,638.56,98.72,8.37,"Kab. Bandung2010","baik"
69.1,642,98.75,8.46,"Kab. Bandung2011","baik"
69.17,645.17,98.78,8.47,"Kab. Bandung2012","baik"
63.3,610.65,97.7,6.69,"Kab. Garut2004","tidak baik"
63.53,626.08,98,6.84,"Kab. Garut2005","tidak baik"
64,626.94,98.89,7.1,"Kab. Garut2006","tidak baik"
64.42,630.72,98.89,7.1,"Kab. Garut2007","tidak baik"
64.8,634.95,98.89,7.1,"Kab. Garut2008","baik"
65.2,636.01,98.93,7.29,"Kab. Garut2009","baik"
65.6,637.49,98.94,7.34,"Kab. Garut2010","baik"
66,638.77,98.96,7.37,"Kab. Garut2011","baik"
66.39,641.28,98.98,7.37,"Kab. Garut2012","baik"
66.6,611.78,97.9,6.57,"Kab. Tasikmalaya2004","tidak baik"
67,623.55,98.28,6.7,"Kab. Tasikmalaya2005","baik"
67.1,625.85,98.81,6.8,"Kab. Tasikmalaya2006","baik"
67.32,629.09,98.81,6.8,"Kab. Tasikmalaya2007","baik"
67.53,629.09,98.81,6.8,"Kab. Tasikmalaya2008","baik"
67.75,630.56,98.88,6.98,"Kab. Tasikmalaya2009","baik"
67.96,632.31,98.9,6.99,"Kab. Tasikmalaya2010","baik"
68.18,634.06,98.92,7.33,"Kab. Tasikmalaya2011","baik"
68.4,636.53,98.95,7.34,"Kab. Tasikmalaya2012","baik"
65.1,611.95,95.67,6.5,"Kab. Ciamis2004","tidak baik"
66.5,619.7,96.27,6.61,"Kab. Ciamis2005","tidak baik"
66.6,620.83,96.68,6.9,"Kab. Ciamis2006","tidak baik"
66.77,624.01,96.68,6.9,"Kab. Ciamis2007","baik"
66.94,628.34,96.68,6.9,"Kab. Ciamis2008","baik"
67.11,629.43,97.01,7.09,"Kab. Ciamis2009","baik"
67.29,630.86,97.59,7.19,"Kab. Ciamis2010","baik"
67.47,631.63,97.93,7.47,"Kab. Ciamis2011","baik"
67.65,634.46,97.96,7.47,"Kab. Ciamis2012","baik"
66.4,614.95,91.88,6.27,"Kab. Kuningan2004","tidak baik"
66.9,618.21,92.6,6.46,"Kab. Kuningan2005","tidak baik"
67,620.06,93.64,6.8,"Kab. Kuningan2006","tidak baik"
67.12,625.5,93.64,6.8,"Kab. Kuningan2007","tidak baik"
67.23,629.46,93.86,6.8,"Kab. Kuningan2008","baik"
67.35,630.62,94.28,6.87,"Kab. Kuningan2009","baik"
67.47,631.73,95.45,6.95,"Kab. Kuningan2010","baik"
67.59,632.44,96.99,7.22,"Kab. Kuningan2011","baik"
67.71,634.98,97.02,7.46,"Kab. Kuningan2012","baik"
63.9,614.76,87.73,5.94,"Kab. Cirebon2004","tidak baik"
64.6,618.14,88.19,6.05,"Kab. Cirebon2005","tidak baik"
64.8,619.92,88.51,6.1,"Kab. Cirebon2006","tidak baik"
64.92,622.52,90.66,6.42,"Kab. Cirebon2007","tidak baik"
65.05,626.82,90.66,6.42,"Kab. Cirebon2008","tidak baik"
65.17,629.67,91.55,6.67,"Kab. Cirebon2009","tidak baik"
65.29,631.55,92.33,6.85,"Kab. Cirebon2010","tidak baik"
65.41,635.25,92.41,6.87,"Kab. Cirebon2011","tidak baik"
65.52,637.93,92.5,6.89,"Kab. Cirebon2012","tidak baik"
64.4,615.01,90.41,6.01,"Kab. Majalengka2004","tidak baik"
65.1,618.35,90.86,6.1,"Kab. Majalengka2005","tidak baik"
65.3,619.49,94.81,6.7,"Kab. Majalengka2006","tidak baik"
65.57,624.49,94.81,6.7,"Kab. Majalengka2007","tidak baik"
65.82,628.61,94.81,6.7,"Kab. Majalengka2008","tidak baik"
66.09,631.79,95.03,6.83,"Kab. Majalengka2009","tidak baik"
66.35,633.65,95.09,6.84,"Kab. Majalengka2010","baik"
66.62,635.71,95.11,7.17,"Kab. Majalengka2011","baik"
66.88,638.12,95.14,7.19,"Kab. Majalengka2012","baik"
66.7,618.84,96.2,7.1,"Kab. Sumedang2004","tidak baik"
66.9,621.78,96.69,7.1,"Kab. Sumedang2005","baik"
67,622.92,97.4,7.2,"Kab. Sumedang2006","baik"
67.1,627.15,97.51,7.65,"Kab. Sumedang2007","baik"
67.21,631.29,97.51,7.65,"Kab. Sumedang2008","baik"
67.31,633.75,97.58,7.91,"Kab. Sumedang2009","baik"
67.42,636.01,97.73,7.93,"Kab. Sumedang2010","baik"
67.52,638.36,97.75,7.94,"Kab. Sumedang2011","baik"
67.63,640.82,97.82,7.96,"Kab. Sumedang2012","baik"
64.6,617.94,74.47,4.79,"Kab. Indramayu2004","tidak baik"
65.1,620.5,76.03,5.01,"Kab. Indramayu2005","tidak baik"
65.2,622.64,83.8,5.5,"Kab. Indramayu2006","tidak baik"
65.62,626.97,85.58,5.5,"Kab. Indramayu2007","tidak baik"
66.01,631.4,85.58,5.5,"Kab. Indramayu2008","tidak baik"
66.41,635.04,85.6,5.64,"Kab. Indramayu2009","tidak baik"
66.82,635.67,85.65,5.73,"Kab. Indramayu2010","tidak baik"
67.23,638.98,85.66,5.95,"Kab. Indramayu2011","tidak baik"
67.64,642.33,85.69,5.96,"Kab. Indramayu2012","tidak baik"
68.1,616.34,86.45,5.97,"Kab. Subang2004","tidak baik"
68.84,620.33,87,6,"Kab. Subang2005","tidak baik"
68.8,621.09,92.38,6.6,"Kab. Subang2006","tidak baik"
68.95,622.14,92.38,6.6,"Kab. Subang2007","baik"
69.09,626.32,92.38,6.6,"Kab. Subang2008","baik"
69.24,627.82,92.4,6.91,"Kab. Subang2009","baik"
69.39,630.09,92.45,6.92,"Kab. Subang2010","baik"
69.54,633.46,92.47,6.94,"Kab. Subang2011","baik"
69.69,635.84,92.5,6.96,"Kab. Subang2012","baik"
65.3,612.81,93.62,6.82,"Kab. Purwakarta2004","tidak baik"
65.72,618.24,94.16,6.98,"Kab. Purwakarta2005","tidak baik"
65.9,619.78,94.24,7,"Kab. Purwakarta2006","tidak baik"
66.2,627.01,95.59,7,"Kab. Purwakarta2007","tidak baik"
66.48,630.57,95.59,7,"Kab. Purwakarta2008","baik"
66.77,632.2,95.65,7.24,"Kab. Purwakarta2009","baik"
67.06,633.15,95.71,7.42,"Kab. Purwakarta2010","baik"
67.35,635.21,96.07,7.44,"Kab. Purwakarta2011","baik"
67.64,638.28,96.65,7.57,"Kab. Purwakarta2012","baik"
64.9,614,86.03,6.4,"Kab. Karawang2004","tidak baik"
65.3,618.8,86.7,6.5,"Kab. Karawang2005","tidak baik"
65.5,620.03,88.21,6.5,"Kab. Karawang2006","tidak baik"
65.7,622.41,93.06,6.68,"Kab. Karawang2007","tidak baik"
66.1,627.42,93.06,6.68,"Kab. Karawang2008","tidak baik"
66.4,629.05,93.09,6.83,"Kab. Karawang2009","tidak baik"
66.7,629.62,93.21,6.95,"Kab. Karawang2010","tidak baik"
67,633.04,93.22,7.02,"Kab. Karawang2011","baik"
67.3,635.9,93.24,7.32,"Kab. Karawang2012","baik"
67.6,615.65,92,7.87,"Kab. Bekasi2004","tidak baik"
67.98,618.96,92.7,8.1,"Kab. Bekasi2005","baik"
68.1,621.93,92.7,8.1,"Kab. Bekasi2006","baik"
68.43,627.49,93.67,8.1,"Kab. Bekasi2007","baik"
68.74,632.42,93.67,8.1,"Kab. Bekasi2008","baik"
69.07,633.74,93.69,8.21,"Kab. Bekasi2009","baik"
69.4,635.18,94.03,8.33,"Kab. Bekasi2010","baik"
69.73,637.76,94.14,8.6,"Kab. Bekasi2011","baik"
70.07,641.01,94.39,8.73,"Kab. Bekasi2012","baik"
68.5,624.8,98,8,"Kab. Bandung Barat2006","baik"
68.53,624.8,98,8,"Kab. Bandung Barat2007","baik"
68.58,629.21,98,8,"Kab. Bandung Barat2008","baik"
68.61,632.85,98.04,8.04,"Kab. Bandung Barat2009","baik"
68.65,635.56,98.51,8.07,"Kab. Bandung Barat2010","baik"
68.68,639.14,99.11,8.11,"Kab. Bandung Barat2011","baik"
68.71,641.72,99.14,8.11,"Kab. Bandung Barat2012","baik"
68.2,635.79,98.51,9.25,"Kota Bogor2004","baik"
68.31,636.03,98.55,9.6,"Kota Bogor2005","baik"
68.5,637.28,98.7,9.6,"Kota Bogor2006","baik"
68.59,638.69,98.7,9.6,"Kota Bogor2007","baik"
68.68,643.65,98.7,9.6,"Kota Bogor2008","baik"
68.77,645.22,98.75,9.77,"Kota Bogor2009","baik"
68.87,647.89,98.77,9.79,"Kota Bogor2010","baik"
68.97,651.25,98.79,9.8,"Kota Bogor2011","baik"
69.07,655,98.97,9.81,"Kota Bogor2012","baik"
67.6,614.7,99.03,8.81,"Kota Sukabumi2004","baik"
68.18,618.03,99.14,8.79,"Kota Sukabumi2005","baik"
68.4,620.66,99.64,9,"Kota Sukabumi2006","baik"
68.67,627.24,99.64,9,"Kota Sukabumi2007","baik"
68.92,632.17,99.64,9,"Kota Sukabumi2008","baik"
69.18,633.32,99.66,9.21,"Kota Sukabumi2009","baik"
69.44,634.82,99.66,9.32,"Kota Sukabumi2010","baik"
69.7,638.41,99.67,9.35,"Kota Sukabumi2011","baik"
69.96,641.18,99.72,9.36,"Kota Sukabumi2012","baik"
69,619.98,99.01,9.97,"Kota Bandung2004","baik"
69.26,621.62,99.12,10.11,"Kota Bandung2005","baik"
69.5,622.07,99.58,10.1,"Kota Bandung2006","baik"
69.55,626.13,99.58,10.1,"Kota Bandung2007","baik"
69.61,631.84,99.64,10.1,"Kota Bandung2008","baik"
69.66,634.04,99.67,10.22,"Kota Bandung2009","baik"
69.72,636.89,99.67,10.44,"Kota Bandung2010","baik"
69.78,640.65,99.7,10.45,"Kota Bandung2011","baik"
69.85,644.48,99.72,10.62,"Kota Bandung2012","baik"
67.9,635.07,96.89,9.07,"Kota Cirebon2004","baik"
68.27,636.02,97,9.22,"Kota Cirebon2005","baik"
68.4,636.72,97,9.2,"Kota Cirebon2006","baik"
68.42,637.55,97,9.2,"Kota Cirebon2007","baik"
68.45,642.34,97,9.2,"Kota Cirebon2008","baik"
68.47,645.13,97.02,9.46,"Kota Cirebon2009","baik"
68.5,647.96,97.05,9.47,"Kota Cirebon2010","baik"
68.52,651.47,97.06,9.75,"Kota Cirebon2011","baik"
68.54,654.29,97.44,10.13,"Kota Cirebon2012","baik"
68.8,630.22,97.71,9.97,"Kota Bekasi2004","baik"
69.06,632.38,97.7,10,"Kota Bekasi2005","baik"
69.4,633.09,97.7,10,"Kota Bekasi2006","baik"
69.45,635.02,98.46,10.19,"Kota Bekasi2007","baik"
69.52,639.93,98.46,10.19,"Kota Bekasi2008","baik"
69.58,641.2,98.49,10.52,"Kota Bekasi2009","baik"
69.64,643.92,98.51,10.53,"Kota Bekasi2010","baik"
69.7,646.92,98.56,10.58,"Kota Bekasi2011","baik"
69.76,650.45,98.57,10.84,"Kota Bekasi2012","baik"
72.3,639.28,97.16,9.95,"Kota Depok2004","baik"
72.54,639.52,97.2,10.2,"Kota Depok2005","baik"
72.6,640.23,98.39,10.5,"Kota Depok2006","baik"
72.72,640.7,98.9,10.5,"Kota Depok2007","baik"
72.85,645.91,98.9,10.5,"Kota Depok2008","baik"
72.97,647.69,98.93,10.77,"Kota Depok2009","baik"
73.09,649.2,98.94,10.94,"Kota Depok2010","baik"
73.22,651.46,98.96,10.97,"Kota Depok2011","baik"
73.34,654.95,99.01,10.98,"Kota Depok2012","baik"
68.1,610.38,99.58,9.47,"Kota Cimahi2004","baik"
68.71,613.93,99.6,9.6,"Kota Cimahi2005","baik"
68.9,614.89,99.63,9.7,"Kota Cimahi2006","baik"
68.97,622.97,99.63,10.26,"Kota Cimahi2007","baik"
69.04,627.2,99.63,10.26,"Kota Cimahi2008","baik"
69.11,630.06,99.64,10.42,"Kota Cimahi2009","baik"
69.18,633.2,99.65,10.5,"Kota Cimahi2010","baik"
69.25,637.86,99.74,10.61,"Kota Cimahi2011","baik"
69.32,640.62,99.8,10.61,"Kota Cimahi2012","baik"
67.8,614.01,98.8,8.4,"Kota Tasikmalaya2004","baik"
68.3,617.58,98.8,8.4,"Kota Tasikmalaya2005","baik"
68.4,619.32,98.8,8.4,"Kota Tasikmalaya2006","baik"
68.78,621.65,99.2,8.4,"Kota Tasikmalaya2007","baik"
69.13,626.35,99.42,8.4,"Kota Tasikmalaya2008","baik"
69.49,629.71,99.45,8.59,"Kota Tasikmalaya2009","baik"
69.86,630.24,99.55,8.83,"Kota Tasikmalaya2010","baik"
70.23,633.13,99.57,8.85,"Kota Tasikmalaya2011","baik"
70.6,636.11,99.75,8.88,"Kota Tasikmalaya2012","baik"
64.7,611.95,95.64,7.67,"Kota Banjar2004","tidak baik"
65.63,615.46,96.2,7.8,"Kota Banjar2005","tidak baik"
65.8,617.2,96.2,7.8,"Kota Banjar2006","tidak baik"
65.91,622.72,96.43,7.8,"Kota Banjar2007","baik"
66.03,626.97,96.65,7.8,"Kota Banjar2008","baik"
66.15,627.79,97.16,7.97,"Kota Banjar2009","baik"
66.26,631.36,97.26,8.01,"Kota Banjar2010","baik"
66.38,635.1,97.3,8.12,"Kota Banjar2011","baik"
66.49,637.86,97.33,8.12,"Kota Banjar2012","baik"
69,614.91,89.95,6.42,"Kab. Cilacap2004","tidak baik"
69.52,619.01,90,6.5,"Kab. Cilacap2005","tidak baik"
69.6,620.81,90.1,6.6,"Kab. Cilacap2006","tidak baik"
69.86,625.07,90.1,6.6,"Kab. Cilacap2007","baik"
70.2,631.17,90.1,6.6,"Kab. Cilacap2008","baik"
70.51,633.5,90.28,6.72,"Kab. Cilacap2009","baik"
70.82,634.5,90.28,6.85,"Kab. Cilacap2010","baik"
71.12,636.62,91.48,6.86,"Kab. Cilacap2011","baik"
71.43,639.78,91.49,6.87,"Kab. Cilacap2012","baik"
69.2,619.64,92.79,6.89,"Kab. Banyumas2004","baik"
69.4,621.46,93.31,6.9,"Kab. Banyumas2005","baik"
69.5,621.84,93.31,7,"Kab. Banyumas2006","baik"
69.52,622.38,93.31,7.49,"Kab. Banyumas2007","baik"
69.61,626.94,93.92,7.49,"Kab. Banyumas2008","baik"
69.67,630.75,93.98,7.72,"Kab. Banyumas2009","baik"
69.72,634.52,93.98,7.73,"Kab. Banyumas2010","baik"
69.78,638.27,94.06,7.76,"Kab. Banyumas2011","baik"
69.83,641.78,94.24,7.79,"Kab. Banyumas2012","baik"
68.3,616.01,92.34,5.89,"Kab. Purbalingga2004","tidak baik"
68.45,620.13,93.01,6.02,"Kab. Purbalingga2005","tidak baik"
69.2,621.26,93.01,6.1,"Kab. Purbalingga2006","tidak baik"
69.4,623.06,93.01,6.46,"Kab. Purbalingga2007","baik"
69.69,627.57,93.01,6.46,"Kab. Purbalingga2008","baik"
69.94,630.44,93.02,6.81,"Kab. Purbalingga2009","baik"
70.19,631.04,93.48,7.18,"Kab. Purbalingga2010","baik"
70.44,634.44,93.5,7.21,"Kab. Purbalingga2011","baik"
70.68,638.41,93.52,7.23,"Kab. Purbalingga2012","baik"
68.1,617.89,85.01,5.7,"Kab. Banjarnegara2004","tidak baik"
68.19,620.79,85,5.79,"Kab. Banjarnegara2005","tidak baik"
68.4,622.68,88.24,5.8,"Kab. Banjarnegara2006","tidak baik"
68.51,623.98,88.24,5.98,"Kab. Banjarnegara2007","tidak baik"
68.72,628.33,88.24,5.98,"Kab. Banjarnegara2008","tidak baik"
68.88,632.76,88.43,6.2,"Kab. Banjarnegara2009","tidak baik"
69.04,634.04,88.43,6.33,"Kab. Banjarnegara2010","tidak baik"
69.2,638.79,88.48,6.34,"Kab. Banjarnegara2011","baik"
69.36,641.53,88.49,6.35,"Kab. Banjarnegara2012","baik"
68.4,611.77,88.9,6.44,"Kab. Kebumen2004","tidak baik"
68.65,618.89,89.36,6.49,"Kab. Kebumen2005","tidak baik"
69.1,620.85,90.39,6.5,"Kab. Kebumen2006","tidak baik"
69.11,625.4,90.39,6.65,"Kab. Kebumen2007","tidak baik"
69.21,627.57,90.39,6.65,"Kab. Kebumen2008","baik"
69.26,632.43,90.4,6.84,"Kab. Kebumen2009","baik"
69.32,635.81,90.74,6.87,"Kab. Kebumen2010","baik"
69.37,639.16,91.53,6.92,"Kab. Kebumen2011","baik"
69.43,641.78,91.54,6.93,"Kab. Kebumen2012","baik"
68.7,620.95,86.47,6.86,"Kab. Purworejo2004","tidak baik"
68.87,622.97,86.92,7.02,"Kab. Purworejo2005","tidak baik"
69.5,624.08,88.87,7.3,"Kab. Purworejo2006","baik"
69.71,628.56,88.87,7.3,"Kab. Purworejo2007","baik"
70.01,633.27,89.2,7.3,"Kab. Purworejo2008","baik"
70.27,633.61,89.78,7.7,"Kab. Purworejo2009","baik"
70.52,634.97,91.51,7.75,"Kab. Purworejo2010","baik"
70.78,636.29,91.74,7.84,"Kab. Purworejo2011","baik"
71.04,638.51,92.79,7.93,"Kab. Purworejo2012","baik"
68.7,613.83,85.13,5.63,"Kab. Wonosobo2004","tidak baik"
68.87,619.26,85.59,5.71,"Kab. Wonosobo2005","tidak baik"
69,621.02,88.91,6,"Kab. Wonosobo2006","tidak baik"
69.2,624.6,88.91,6.11,"Kab. Wonosobo2007","tidak baik"
69.49,626.77,88.91,6.11,"Kab. Wonosobo2008","tidak baik"
69.74,629.26,89.27,6.27,"Kab. Wonosobo2009","baik"
69.98,629.76,90.47,6.27,"Kab. Wonosobo2010","baik"
70.23,630.41,91.16,6.55,"Kab. Wonosobo2011","baik"
70.48,632.71,91.43,6.56,"Kab. Wonosobo2012","baik"
69.4,615.58,89.44,6.61,"Kab. Magelang2004","tidak baik"
69.73,619.09,90.47,6.74,"Kab. Magelang2005","tidak baik"
69.9,621.51,91.34,7.1,"Kab. Magelang2006","baik"
69.9,626.51,91.34,7.1,"Kab. Magelang2007","baik"
70.01,630.88,91.34,7.1,"Kab. Magelang2008","baik"
70.07,633.26,91.35,7.26,"Kab. Magelang2009","baik"
70.12,636.96,91.35,7.26,"Kab. Magelang2010","baik"
70.18,638.16,93.29,7.33,"Kab. Magelang2011","baik"
70.23,641.45,93.31,7.55,"Kab. Magelang2012","baik"
69.9,616.73,84.22,6.88,"Kab. Boyolali2004","tidak baik"
69.98,619.46,84.5,7.09,"Kab. Boyolali2005","tidak baik"
70.1,621.41,85.13,7.1,"Kab. Boyolali2006","tidak baik"
70.11,622.37,85.96,7.1,"Kab. Boyolali2007","tidak baik"
70.24,626.14,85.96,7.1,"Kab. Boyolali2008","tidak baik"
70.3,629.49,85.97,7.29,"Kab. Boyolali2009","baik"
70.37,632,85.97,7.37,"Kab. Boyolali2010","baik"
70.43,632.19,87.96,7.42,"Kab. Boyolali2011","baik"
70.49,634.86,87.97,7.43,"Kab. Boyolali2012","baik"
70.5,635.95,85.03,7.51,"Kab. Klaten2004","baik"
70.7,637.23,85.53,7.67,"Kab. Klaten2005","baik"
70.8,637.43,86.86,7.7,"Kab. Klaten2006","baik"
70.93,638.07,89.28,7.7,"Kab. Klaten2007","baik"
71.15,641.86,89.28,7.75,"Kab. Klaten2008","baik"
71.33,643.92,89.7,7.93,"Kab. Klaten2009","baik"
71.5,644.21,89.9,8.27,"Kab. Klaten2010","baik"
71.67,646.39,89.92,8.28,"Kab. Klaten2011","baik"
71.84,649.49,89.93,8.31,"Kab. Klaten2012","baik"
69.6,633.23,86.43,7.67,"Kab. Sukoharjo2004","baik"
69.74,635.22,87.2,7.8,"Kab. Sukoharjo2005","baik"
70,637.09,87.2,8.1,"Kab. Sukoharjo2006","baik"
70.04,639,89.75,8.1,"Kab. Sukoharjo2007","baik"
70.11,643.38,90.36,8.15,"Kab. Sukoharjo2008","baik"
70.17,644.6,90.38,8.36,"Kab. Sukoharjo2009","baik"
70.23,646.94,90.69,8.36,"Kab. Sukoharjo2010","baik"
70.29,649.96,90.72,8.52,"Kab. Sukoharjo2011","baik"
70.36,652.39,90.73,8.53,"Kab. Sukoharjo2012","baik"
71.6,629.6,78.48,5.86,"Kab. Wonogiri2004","tidak baik"
71.9,631.49,79.06,6.05,"Kab. Wonogiri2005","tidak baik"
72,632.97,82.03,6.1,"Kab. Wonogiri2006","tidak baik"
72.04,635.55,82.03,6.1,"Kab. Wonogiri2007","baik"
72.14,639.55,82.03,6.1,"Kab. Wonogiri2008","baik"
72.21,644.24,82.14,6.29,"Kab. Wonogiri2009","baik"
72.28,647.21,82.18,6.32,"Kab. Wonogiri2010","baik"
72.35,649.51,83.5,6.35,"Kab. Wonogiri2011","baik"
72.42,653.07,84.32,6.65,"Kab. Wonogiri2012","baik"
71.8,636.88,81.1,6.89,"Kab. Karanganyar2004","baik"
71.8,637.02,81.48,7.04,"Kab. Karanganyar2005","baik"
71.9,640.92,81.96,7,"Kab. Karanganyar2006","baik"
71.92,640.92,84.15,7,"Kab. Karanganyar2007","baik"
72.05,645.79,84.76,7.05,"Kab. Karanganyar2008","baik"
72.13,647.87,84.96,7.17,"Kab. Karanganyar2009","baik"
72.2,647.94,86.91,7.39,"Kab. Karanganyar2010","baik"
72.28,649.7,88.9,7.41,"Kab. Karanganyar2011","baik"
72.36,651.05,88.95,8.27,"Kab. Karanganyar2012","baik"
71.6,617.73,72.62,5.76,"Kab. Sragen2004","tidak baik"
71.72,620.19,73.03,5.91,"Kab. Sragen2005","tidak baik"
71.8,620.28,76.35,6.4,"Kab. Sragen2006","tidak baik"
71.94,621.57,81.05,6.4,"Kab. Sragen2007","tidak baik"
72.18,626.26,81.15,6.5,"Kab. Sragen2008","tidak baik"
72.37,627.15,82.26,6.88,"Kab. Sragen2009","baik"
72.56,628.04,84.36,6.99,"Kab. Sragen2010","baik"
72.75,630.61,84.41,7.02,"Kab. Sragen2011","baik"
72.95,633.9,84.41,7.22,"Kab. Sragen2012","baik"
68.3,612.99,86.61,6.1,"Kab. Grobogan2004","tidak baik"
68.4,614.5,86.79,6.21,"Kab. Grobogan2005","tidak baik"
69.1,616.87,90.18,6.6,"Kab. Grobogan2006","tidak baik"
69.21,623.07,90.18,6.6,"Kab. Grobogan2007","tidak baik"
69.42,627.6,90.18,6.6,"Kab. Grobogan2008","baik"
69.57,629.42,90.36,6.76,"Kab. Grobogan2009","baik"
69.73,631.25,90.36,6.76,"Kab. Grobogan2010","baik"
69.89,635.15,90.41,6.81,"Kab. Grobogan2011","baik"
70.05,638.68,90.94,6.83,"Kab. Grobogan2012","baik"
70.5,606.12,81.24,5.71,"Kab. Blora2004","tidak baik"
70.9,616.99,82.31,5.86,"Kab. Blora2005","tidak baik"
71,621.04,82.36,6.02,"Kab. Blora2006","tidak baik"
71.01,629.88,82.36,6.02,"Kab. Blora2007","tidak baik"
71.13,633.9,82.97,6.02,"Kab. Blora2008","tidak baik"
71.2,637.29,83.19,6.25,"Kab. Blora2009","baik"
71.34,642.36,83.19,6.25,"Kab. Blora2010","baik"
71.41,642.83,85.06,6.45,"Kab. Blora2011","baik"
71.48,645.28,85.06,6.46,"Kab. Blora2012","baik"
69,611.34,87.45,5.82,"Kab. Rembang2004","tidak baik"
69.1,626.14,88.18,5.92,"Kab. Rembang2005","tidak baik"
69.7,628.48,88.18,6.2,"Kab. Rembang2006","tidak baik"
69.75,635.04,88.18,6.6,"Kab. Rembang2007","baik"
69.91,639.29,88.79,6.65,"Kab. Rembang2008","baik"
70.02,640.28,89.43,6.85,"Kab. Rembang2009","baik"
70.13,641.28,91.17,6.85,"Kab. Rembang2010","baik"
70.23,644.43,91.36,6.89,"Kab. Rembang2011","baik"
70.34,646.9,91.37,7.05,"Kab. Rembang2012","baik"
72.5,632.36,83.78,6.24,"Kab. Pati2004","baik"
72.58,632.82,84.31,6.36,"Kab. Pati2005","baik"
72.6,634.28,86.28,6.8,"Kab. Pati2006","baik"
72.62,635.27,86.28,6.8,"Kab. Pati2007","baik"
72.72,639.68,86.28,6.8,"Kab. Pati2008","baik"
72.77,643.48,86.38,6.95,"Kab. Pati2009","baik"
72.83,646.15,86.42,6.95,"Kab. Pati2010","baik"
72.89,648.77,87.59,6.98,"Kab. Pati2011","baik"
72.95,652.22,87.61,7.01,"Kab. Pati2012","baik"
69,619,88.92,7.07,"Kab. Kudus2004","tidak baik"
69.2,621.56,89.45,7.25,"Kab. Kudus2005","tidak baik"
69.4,625.56,91.85,7.8,"Kab. Kudus2006","baik"
69.41,629.99,91.85,7.8,"Kab. Kudus2007","baik"
69.51,633.57,91.98,7.8,"Kab. Kudus2008","baik"
69.57,635.9,92.48,8.11,"Kab. Kudus2009","baik"
69.62,636.9,93.71,8.11,"Kab. Kudus2010","baik"
69.68,639.98,93.73,8.12,"Kab. Kudus2011","baik"
69.73,642.02,93.74,8.49,"Kab. Kudus2012","baik"
70.1,617.15,86.46,6.75,"Kab. Jepara2004","tidak baik"
70.15,620.26,87.24,6.91,"Kab. Jepara2005","tidak baik"
70.3,621.45,87.91,6.9,"Kab. Jepara2006","tidak baik"
70.39,623.61,92.62,7.22,"Kab. Jepara2007","baik"
70.58,627.68,92.92,7.22,"Kab. Jepara2008","baik"
70.71,631.04,93.09,7.4,"Kab. Jepara2009","baik"
70.85,632.48,93.09,7.4,"Kab. Jepara2010","baik"
70.99,636.45,93.15,7.52,"Kab. Jepara2011","baik"
71.13,639.89,93.29,7.58,"Kab. Jepara2012","baik"
69.4,615.96,89.03,6.5,"Kab. Demak2004","tidak baik"
69.49,619.28,89.3,6.63,"Kab. Demak2005","tidak baik"
70,620.8,90.3,7,"Kab. Demak2006","baik"
70.31,626.28,90.82,7,"Kab. Demak2007","baik"
70.69,630.13,90.82,7,"Kab. Demak2008","baik"
71.04,631.72,90.95,7.26,"Kab. Demak2009","baik"
71.24,632.22,91.36,7.59,"Kab. Demak2010","baik"
71.59,632.87,92.53,7.6,"Kab. Demak2011","baik"
71.95,635.62,92.54,7.62,"Kab. Demak2012","baik"
72,620.77,90.56,6.83,"Kab. Semarang2004","baik"
72.05,622.9,91.56,6.98,"Kab. Semarang2005","baik"
72.2,623.82,91.67,7.1,"Kab. Semarang2006","baik"
72.21,628.23,93.51,7.1,"Kab. Semarang2007","baik"
72.33,632.18,93.51,7.15,"Kab. Semarang2008","baik"
72.4,633.14,93.62,7.4,"Kab. Semarang2009","baik"
72.47,634.97,93.62,7.75,"Kab. Semarang2010","baik"
72.54,637.71,93.67,7.87,"Kab. Semarang2011","baik"
72.6,640.67,94.2,8.07,"Kab. Semarang2012","baik"
